Language,Hash,Sentence,Loc,Translated Sentence
en_US,9bda5b6de0f6656af2c009329a7c36f9,{name1} thought {product1} and {product count other products} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {product1} y {product count other products} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,a4def183d2f40f3e1950289049aff13a,{name1} and {name2} thought {content count contents} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} piensan que {content count contents} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,a78cb5f468f0d7c12b60538678fe8da2,{name1} thought {content1} and {content count other contents} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {content1} y {content count other contents} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,aa71c6257548771f944e9f1f3bb1a338,a product they thought something about,es_ES,Un producto del cual ellos piensan algo.
en_US,ace214a87e9ee1d51e3de1c32a4985b8,{name1} thought something about {product1} and {product2}.,es_ES,{name1} piensa algo acerca de {product1} y {product2}.
en_US,add7a7164756e6ed51f36c8d88a79572,{name1} and {name count others} thought something about {content1}.,es_ES,{name1} y {name count others} piensan algo acerca de {content1}.
en_US,b6bfd1d9805ad97ae2c4ad020f4d33b3,You thought something about this.,es_ES,Usted piensa algo acerca de esto.
en_US,b75343c3956c30e530fb7aeff66f0f09,{name1} and {name count others} thought something about {product1}.,es_ES,{name1} y {name count others} piensan algo acerca de {product1}.
en_US,b7a65d345436e7d8f9e87042f663a854,{name1} and {name count others} thought a content was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} piensan que un contenído es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,b991fb5f3020cb482c5ed1d053748817,contents she thought something about,es_ES,Contenídos de los cuales ella piensa algo.
en_US,bb48ac97e6eab99e5c0bb79ace9a4799,contents they thought something about,es_ES,Contenídos de los cuales ellos piensan algo.
en_US,c031527c480c1651810bd7a85c90c16b,{name1} and {name count others} thought something about {product count products}.,es_ES,{name1} y {name count others} piensan algo acerca de {product count products}.
en_US,c0727ac9cbbb1dc83a4c2f27636e2181,a content you thought something about,es_ES,Un contenído del cual usted piensa algo.
en_US,c0f442ebf1500ca864d5d53f4351073c,{name1} and {name2} thought something about {product1} and {product2}.,es_ES,{name1} y {name2} piensan algo acerca de {product1} y {product2}.
en_US,c16a3bf3135a0acc313b998e451a6cad,thought something about {content1}.,es_ES,Piensa algo acerca de {content1}.
en_US,c388a5bdcc9623e8e5665513cd740594,{name1} and {name2} thought something about {product count products}.,es_ES,{name1} y {name2} piensan algo acerca de {product count products}.
en_US,c555fc4346375e5f522b6c22a4b970fa,{name1} thought something about {content1} and {content2}.,es_ES,{name1} piensa algo acerca de {content1} y {content2}.
en_US,c6c3902afe08b1b5b9baae3fb30588a9,contents you thought something about,es_ES,Contenídos de los cuales usted piensa algo.
en_US,c81bdf3a9b140e1340a3cfea9768f6bc,a content {name} thought something about,es_ES,Un contenído del cual {name} piensa algo
en_US,c96215bb647f4d46ad74abf58bca1c1f,1 other thought something about this. Be the first of your friends.,es_ES,Alguien más piensa algo acerca de esto. Sé el primero de tus amigos.
en_US,ca81693fb4d5b829836c384103645e32,{name1} thought something about {product1} and {product count other products}.,es_ES,{name1} piensa algo acerca de {product1} y {product count other products}.
en_US,cf37fe79a06af7c901cb4734993c5740,1 other thought something about this.,es_ES,Alguien más piensa algo acerca de esto.
en_US,cfb4d73f66614834ffa9844de368d8a3,{name1} and {name count others} thought something about {product1} and {product count other products}.,es_ES,{name1} y {name count others} piensan algo acerca de {product1} y {product count other products}.
en_US,d0804e5400765591da23d9b5f7f5acb9,products {name} thought something about,es_ES,Productos de los cuales {name} piensa algo.
en_US,d51dbe3f2673d7b5ba1cd18375245a77,{name1} and {name2} thought something about {content1} and {content2}.,es_ES,{name1} y {name2} piensan algo acerca de {content1} y {content2}.
en_US,d528baa2ef04fcebcafe23976de7104f,{name1} and {name count others} thought {content1} was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} piensan que {content1} es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d5a68f27738a779844911026c5a50db0,{name1} thought something about a product.,es_ES,{name1} piensa algo acerca de un producto.
en_US,d80a4fa44a8988bb2d53bbcf59d7a8f7,{name} thought a content was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} piensa que un contenído es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d87b0a97d7c35a4ff960d1fb9056cd85,{name1} and {name2} thought a product was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} piensan que un producto es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,dc43007cd1a63e05f8f89a2531dcdc42,{name1} thought a content was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que un contenído es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,df4c01a1ffa4470296e7b75b5aeb53e3,a product you thought something about,es_ES,Un producto del cual usted piensa algo.
en_US,e3451115770b084a7f94486fd2ca3466,{name1} and {name count others} thought something about {content1} and {content2}.,es_ES,{name1} y {name count others} piensan algo acerca de {content1} y {content2}.
en_US,eaa0c7d8da8070e298a5f8d39dda191d,{name1} thought something about {content count contents}.,es_ES,{name1} piensan algo acerca de {content count contents}.
en_US,ecec9fb0f79f5f4dbc87acda5bdd67ee,a content they thought something about,es_ES,Un contenído del cual ellos piensan algo.
en_US,f2430f55ee6b2ee3bceef1dc186a8182,a content he thought something about,es_ES,Un contenído del cual él piensa algo.
en_US,f789dee520096eab91b2a68602da6754,{name} thought a product was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} piensa que un producto es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,faca628c84d2cca968716b3bbab06d40,{name} thought something about {number} contents.,es_ES,{name} piensa algo acerca de {number} contenídos.
en_US,fbf34195677e6f4d1abc353142ed0c83,{name1} thought something about {product count products}.,es_ES,{name1} piensa algo acerca de {product count products}.
en_US,fffb46df3e7cdc1cd11f6f9edf8ce902,{name} thought something about a product.,es_ES,{name} piensa algo acerca de un producto.
en_US,05aa873f0484d1f7c3940bb2a89b8948,{name1} wished {product1} and {product count other products}.,es_ES,{name1} desea {product1} y {product count other products}.
en_US,05b48b484a2e128fffe2cf77b7b35ebd,a product he wished,es_ES,Un producto que él desea.
en_US,11107c4a4110014c0e625dccfac42593,{number} others wished this. Be the first of your friends.,es_ES,{number} otros desean esto. Sé el primero de tus amigos.
en_US,119b7eeeee975394bcdc4b7b482be4f3,products she wished,es_ES,Productos que ella desea.
en_US,143f7b38be88d53af38d3d96797578fd,{name1} and {name count others} wished {product1} and {product2}.,es_ES,{name1} y {name count others} desean {product1} y {product2}.
en_US,1957f8dc3a2206e0edc34af5e6aef500,1 other wished this.,es_ES,Alguien más desea esto.
en_US,1b68a694fae6b5d172d6f0aacf768c6e,{name1} wished {product1} and {product2}.,es_ES,{name1} desea {product1} y {product2}.
en_US,3769c67bf29c01a66d2f6e97b2c91fc4,You and {name count} others wished this.,es_ES,Usted y {name count} otros desean esto.
en_US,3f86a338276ae8338ffbea5f7ed80a1a,{name1} and {name2} wished {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} desean {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,4313fdb27e8690336bfa6f62f22674a0,You wished this.,es_ES,Usted desea esto.
en_US,4a0885a0ad35c37f2cb0548d2b4fbe9d,{name1} and {name count others} wished {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} desean {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,4b847e8e1670193f2ec2738875838cf4,{name1} wished this.,es_ES,{name1} desea esto.
en_US,4dd39c973481e5bfa164c6ef29d54063,{name1} and {name2} wished {product1} and {product2}.,es_ES,{name1} y {name2} desean {product1} y {product2}.
en_US,509b42969c8825d39f2ab729b1e9f278,a product they wished,es_ES,Un producto que ellos desean.
en_US,569ed680ad0258a1fde0c7ea7307f946,{name1} and {name2} wished {product1}.,es_ES,{name1} y {name2} desean {product1}.
en_US,5d269c6f963944873ba3275e476844f6,{name1} and {name count} others wished this.,es_ES,{name1} y {name count} otros desean esto.
en_US,64374b1c1b388857cc25ca82ec1fe8cf,{name1} wished {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} desea {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,6cce0cc1bfc673b165b7bf257c5aa7fa,{name1} and {name count others} wished a product.,es_ES,{name1} y {name count others} desean un producto.
en_US,778f7c298a7fd3d02404769a491fc15f,{name1} and {name2} wished this.,es_ES,{name1} y {name2} desean esto.
en_US,77fa063fce141deb5790402a0397ee9e,{name1} wished {product count products}.,es_ES,{name1} desea {product count products}.
en_US,7b51bedf559bcd323cbd55d1e0dd0793,You and {number} others wished this.,es_ES,Usted y {number} otros desean esto.
en_US,806d55c652b8a4538b8a046e158dddf3,{name1} and {name count others} wished a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} desean un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,83ae0290f0e32262383c211478e56a51,1 other wished this. Be the first of your friends.,es_ES,Alguien más desea esto. Sé el primero de tus amigos.
en_US,88c27d429ae0640a1f518e8eba09f155,{name1} and {name count others} wished {product1} and {product count other products}.,es_ES,{name1} y {name count others} desean {product1} y {product count other products}.
en_US,a0357c86d5d98c2710272f07e2bc43cd,{name1} and {name count others} wished {product count products}.,es_ES,{name1} y {name count others} desean {product count products}.
en_US,a234e2cb082a4779270fc1e4ef416a87,You and {name1} wished this.,es_ES,Usted y {name1} desean esto.
en_US,abea197da15d3026f2eea9337662c6f0,{number} others wished this.,es_ES,{number} otros desean esto.
en_US,ac5e755cfb4205b024ff8c785bb7ad42,{name1} and {name count others} wished {product1}.,es_ES,{name1} y {name count others} desean {product1}.
en_US,b40525e77ea73f2f08e0ceaca6d33197,You and 1 other wished this.,es_ES,Usted y alguien más desea esto.
en_US,b914ff4018e3fd8663f6a3697d3420a2,{name1} and {name2} wished {product1} and {product count other products}.,es_ES,{name1} y {name2} desean {product1} y {product count other products}.
en_US,bd753f7a278b8684627c010c8cafacf2,wished {product1}.,es_ES,Desea {product1}.
en_US,bf2e52b052abdba4ba64b28f03625302,{name1} and {name2} wished a product.,es_ES,{name1} y {name2} desean un producto.
en_US,bf98f6e484427c34d3d2844cefcc582b,{name1} and {name count others} wished {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} desean {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,c019874b6d889e5ad3b169ad1e2056c5,{name} wished a product.,es_ES,{name} desean un producto.
en_US,c69b2f383998f6042ff70a6b18c0b73a,a product {name} wished,es_ES,Un producto que {name} desea.
en_US,c7342e55583fb119ee7586579a99b341,{name1} wished a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} desea un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,cfc99279d81e8e787820730d71ced829,{name1} and {name2} wished a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} desean un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d0bf0c62d36dbfd2b841d4951594aff7,{name1} wished {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} desea {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,dcf69246ccbf7643a76454a81dc90e2f,products you wished,es_ES,Productos que usted desea.
en_US,e4a8ae278ab5046bd7a5c7e8b6e1c890,{name1} wished {product1} and {product count other products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} desea {product1} y {product count other products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,e72058cef4e19ff6e61b2dd4d741dd12,{name1} and {name2} wished {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} desean {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,e74071848bafddbef621cd3af5c1a05d,products he wished,es_ES,Productos que él desea.
en_US,e87a822774bfd78deb71ddc4e2aa68cb,products {name} wished,es_ES,Productos que {name} desea.
en_US,ea590718fbdd89d99e6a5aba969c2cd9,{name} wished {number} products.,es_ES,{name} desea {number} productos.
en_US,eb96848640bd5dad1aea5fec497919d4,{name} wished {number} products {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} desea {number} productos {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,ebcb3bc618ee8bd36af7cf81c3d15114,{name1} wished a product.,es_ES,{name1} desea un producto.
en_US,eda2773f8dddf03b13875ce057e503e9,{name1} wished {product1}.,es_ES,{name1} desea {product1}.
en_US,ee0af2b366d62a2d92f7f78600c19b85,{name1} and {name2} wished {product count products}.,es_ES,{name1} y {name2} desean {product count products}.
en_US,eec0348dfe5bd453f5e9f69a3f496d7c,{name1} wished {product1} and {product2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} desea {product1} y {product2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,f0844ed06b54e9f47b3f36d71769231f,products they wished,es_ES,Productos que ellos desean.
en_US,f570026c0ec9cee628e4cea6cdc61245,{name} wished a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} desea un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,f99d6b7fe2ee660c307d4de53ef15675,a product she wished,es_ES,Un producto que ella desea.
en_US,fb6c88f03bdd2983249775adbd238348,a product you wished,es_ES,Un producto que usted desea.
